artist,timestamp,monthly_listeners,change_since_yesterday,change_past_2_days,change_past_3_days,pct_since_yesterday,pct_past_2_days,pct_past_3_days,listeners_3days_ago,listeners_2days_ago,listeners_1day_ago,change_day1_to_day2,pct_day1_to_day2,change_day2_to_day3,pct_day2_to_day3,date
M!LK,2026-04-03 17:22 UTC,2588293,,,,,,,,,,,,,,
gnawvs,2026-04-03 17:22 UTC,1287,,,,,,,,,,,,,,
Tom Did It,2026-04-03 17:22 UTC,878275,,,,,,,,,,,,,,
Daniel Žižka,2026-04-03 17:22 UTC,153444,,,,,,,,,,,,,,
Crystalo,2026-04-03 17:22 UTC,371763,,,,,,,,,,,,,,
F3miii,2026-04-03 17:22 UTC,1398583,,,,,,,,,,,,,,
TXKUMOON,2026-04-03 17:22 UTC,400241,,,,,,,,,,,,,,
North West,2026-04-03 17:22 UTC,594161,,,,,,,,,,,,,,
Maphra,2026-04-03 17:22 UTC,1191946,,,,,,,,,,,,,,
Tom Right,2026-04-03 17:22 UTC,635759,,,,,,,,,,,,,,
Nickatnite,2026-04-03 17:22 UTC,2180,,,,,,,,,,,,,,
Warren Roob,2026-04-03 17:22 UTC,533173,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-03 17:22 UTC,1059547,,,,,,,,,,,,,,
Valter Nilsson,2026-04-03 17:22 UTC,202268,,,,,,,,,,,,,,
Delara,2026-04-03 17:22 UTC,779212,,,,,,,,,,,,,,
Fcukers,2026-04-03 17:22 UTC,2148114,,,,,,,,,,,,,,
M4IA,2026-04-03 17:22 UTC,140481,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-03 17:22 UTC,303471,,,,,,,,,,,,,,
marquitos,2026-04-03 17:22 UTC,655387,,,,,,,,,,,,,,
Stenson,2026-04-03 17:22 UTC,1233128,,,,,,,,,,,,,,
dunderjeppe,2026-04-03 17:22 UTC,21293,,,,,,,,,,,,,,
Khan Saab,2026-04-03 17:22 UTC,8758789,,,,,,,,,,,,,,
Girl Scout,2026-04-03 23:05 UTC,360121,,,,,,,,,,,,,,
King Kylie,2026-04-03 23:05 UTC,2192425,,,,,,,,,,,,,,
Andre Troutman,2026-04-03 23:05 UTC,4932431,,,,,,,,,,,,,,
Ye,2026-04-03 23:05 UTC,10176307,,,,,,,,,,,,,,
STEREO,2026-04-03 23:05 UTC,1318818,,,,,,,,,,,,,,
Canyon,2026-04-03 23:05 UTC,41108,,,,,,,,,,,,,,
Lightris,2026-04-03 23:05 UTC,638688,,,,,,,,,,,,,,
Leni Woess,2026-04-03 23:05 UTC,806417,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-03 23:05 UTC,2068876,,,,,,,,,,,,,,
Banjaare,2026-04-03 23:05 UTC,12491334,,,,,,,,,,,,,,
Corridos del Rey,2026-04-03 23:05 UTC,709727,,,,,,,,,,,,,,
YBRE,2026-04-03 23:05 UTC,913877,,,,,,,,,,,,,,
Temper City,2026-04-03 23:05 UTC,4882599,,,,,,,,,,,,,,
Bausa,2026-04-03 23:05 UTC,3581421,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-03 23:05 UTC,1248662,,,,,,,,,,,,,,
Bryan Countach,2026-04-03 23:05 UTC,179250,,,,,,,,,,,,,,
Harrd Luck,2026-04-03 23:05 UTC,127242,,,,,,,,,,,,,,
Aiyana-Lee,2026-04-03 23:05 UTC,1266131,,,,,,,,,,,,,,
Stopthis,2026-04-03 23:05 UTC,50271,,,,,,,,,,,,,,
$t3PPA,2026-04-03 23:05 UTC,65632,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-03 23:05 UTC,434011,,,,,,,,,,,,,,
Slayr,2026-04-03 23:05 UTC,1108540,,,,,,,,,,,,,,
twentythree,2026-04-03 23:05 UTC,1173030,,,,,,,,,,,,,,
Will Sass,2026-04-03 23:05 UTC,637394,,,,,,,,,,,,,,
FIFA Sound,2026-04-03 23:05 UTC,1884331,,,,,,,,,,,,,,
Joy Rhodes,2026-04-03 23:05 UTC,342451,,,,,,,,,,,,,,
Yonusa,2026-04-03 23:05 UTC,223799,,,,,,,,,,,,,,
Duygu Edis,2026-04-03 23:05 UTC,1793563,,,,,,,,,,,,,,
13dge,2026-04-03 23:05 UTC,3605,,,,,,,,,,,,,,
girl_irl,2026-04-03 23:05 UTC,118981,,,,,,,,,,,,,,
Indigo De Souza,2026-04-03 23:05 UTC,1521791,,,,,,,,,,,,,,
Lamb,2026-04-03 23:05 UTC,358814,,,,,,,,,,,,,,
Dean Turnley,2026-04-03 23:05 UTC,1032947,,,,,,,,,,,,,,
M!LK,2026-04-03 23:05 UTC,2588293,,,,,,,,,,,,,,
gnawvs,2026-04-03 23:05 UTC,1287,,,,,,,,,,,,,,
Tom Did It,2026-04-03 23:05 UTC,878275,,,,,,,,,,,,,,
Daniel Žižka,2026-04-03 23:05 UTC,153444,,,,,,,,,,,,,,
Crystalo,2026-04-03 23:05 UTC,371763,,,,,,,,,,,,,,
F3miii,2026-04-03 23:05 UTC,1398583,,,,,,,,,,,,,,
TXKUMOON,2026-04-03 23:05 UTC,400241,,,,,,,,,,,,,,
North West,2026-04-03 23:05 UTC,594161,,,,,,,,,,,,,,
Maphra,2026-04-03 23:05 UTC,1191946,,,,,,,,,,,,,,
Tom Right,2026-04-03 23:05 UTC,635759,,,,,,,,,,,,,,
Nickatnite,2026-04-03 23:05 UTC,2180,,,,,,,,,,,,,,
Warren Roob,2026-04-03 23:05 UTC,533173,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-03 23:05 UTC,1059547,,,,,,,,,,,,,,
Valter Nilsson,2026-04-03 23:05 UTC,202268,,,,,,,,,,,,,,
Delara,2026-04-03 23:05 UTC,779212,,,,,,,,,,,,,,
Fcukers,2026-04-03 23:05 UTC,2148114,,,,,,,,,,,,,,
M4IA,2026-04-03 23:05 UTC,140481,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-03 23:05 UTC,303471,,,,,,,,,,,,,,
marquitos,2026-04-03 23:05 UTC,655387,,,,,,,,,,,,,,
Sreemani,2026-04-03 23:05 UTC,1233128,,,,,,,,,,,,,,
dunderjeppe,2026-04-03 23:05 UTC,21293,,,,,,,,,,,,,,
Khan Saab,2026-04-03 23:05 UTC,8758789,,,,,,,,,,,,,,
Girl Scout,2026-04-04 13:19 UTC,360121,,,,,,,,,,,,,,
King Kylie,2026-04-04 13:19 UTC,2192425,,,,,,,,,,,,,,
Andre Troutman,2026-04-04 13:19 UTC,4932431,,,,,,,,,,,,,,
Ye,2026-04-04 13:19 UTC,10176307,,,,,,,,,,,,,,
STEREO,2026-04-04 13:19 UTC,1318818,,,,,,,,,,,,,,
Canyon,2026-04-04 13:19 UTC,41108,,,,,,,,,,,,,,
Lightris,2026-04-04 13:19 UTC,638688,,,,,,,,,,,,,,
Leni Woess,2026-04-04 13:19 UTC,806417,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-04 13:19 UTC,2068876,,,,,,,,,,,,,,
Banjaare,2026-04-04 13:19 UTC,12491334,,,,,,,,,,,,,,
Corridos del Rey,2026-04-04 13:19 UTC,709727,,,,,,,,,,,,,,
YBRE,2026-04-04 13:19 UTC,913877,,,,,,,,,,,,,,
Temper City,2026-04-04 13:19 UTC,4882599,,,,,,,,,,,,,,
Bausa,2026-04-04 13:19 UTC,3581421,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-04 13:19 UTC,1248662,,,,,,,,,,,,,,
Bryan Countach,2026-04-04 13:19 UTC,179250,,,,,,,,,,,,,,
Harrd Luck,2026-04-04 13:19 UTC,127242,,,,,,,,,,,,,,
Aiyana-Lee,2026-04-04 13:19 UTC,1266131,,,,,,,,,,,,,,
Stopthis,2026-04-04 13:19 UTC,50271,,,,,,,,,,,,,,
$t3PPA,2026-04-04 13:19 UTC,65632,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-04 13:19 UTC,434011,,,,,,,,,,,,,,
Slayr,2026-04-04 13:19 UTC,1108540,,,,,,,,,,,,,,
twentythree,2026-04-04 13:19 UTC,1173030,,,,,,,,,,,,,,
Will Sass,2026-04-04 13:19 UTC,637394,,,,,,,,,,,,,,
FIFA Sound,2026-04-04 13:19 UTC,1884331,,,,,,,,,,,,,,
Joy Rhodes,2026-04-04 13:19 UTC,342451,,,,,,,,,,,,,,
Yonusa,2026-04-04 13:19 UTC,223799,,,,,,,,,,,,,,
Duygu Edis,2026-04-04 13:19 UTC,1793563,,,,,,,,,,,,,,
13dge,2026-04-04 13:19 UTC,3605,,,,,,,,,,,,,,
girl_irl,2026-04-04 13:19 UTC,118981,,,,,,,,,,,,,,
Indigo De Souza,2026-04-04 13:19 UTC,1521791,,,,,,,,,,,,,,
Lamb,2026-04-04 13:19 UTC,358814,,,,,,,,,,,,,,
Dean Turnley,2026-04-04 13:19 UTC,1032947,,,,,,,,,,,,,,
M!LK,2026-04-04 13:19 UTC,2588293,,,,,,,,,,,,,,
gnawvs,2026-04-04 13:19 UTC,1287,,,,,,,,,,,,,,
Tom Did It,2026-04-04 13:19 UTC,878275,,,,,,,,,,,,,,
Daniel Žižka,2026-04-04 13:19 UTC,153444,,,,,,,,,,,,,,
Crystalo,2026-04-04 13:19 UTC,371763,,,,,,,,,,,,,,
F3miii,2026-04-04 13:19 UTC,1398583,,,,,,,,,,,,,,
TXKUMOON,2026-04-04 13:19 UTC,400241,,,,,,,,,,,,,,
North West,2026-04-04 13:19 UTC,594161,,,,,,,,,,,,,,
Maphra,2026-04-04 13:19 UTC,1191946,,,,,,,,,,,,,,
Tom Right,2026-04-04 13:19 UTC,635759,,,,,,,,,,,,,,
Nickatnite,2026-04-04 13:19 UTC,2180,,,,,,,,,,,,,,
Warren Roob,2026-04-04 13:19 UTC,533173,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-04 13:19 UTC,1059547,,,,,,,,,,,,,,
Valter Nilsson,2026-04-04 13:19 UTC,202268,,,,,,,,,,,,,,
Delara,2026-04-04 13:19 UTC,779212,,,,,,,,,,,,,,
Fcukers,2026-04-04 13:19 UTC,2148114,,,,,,,,,,,,,,
M4IA,2026-04-04 13:19 UTC,140481,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-04 13:19 UTC,303471,,,,,,,,,,,,,,
marquitos,2026-04-04 13:19 UTC,655387,,,,,,,,,,,,,,
Sreemani,2026-04-04 13:19 UTC,1233128,,,,,,,,,,,,,,
dunderjeppe,2026-04-04 13:19 UTC,21293,,,,,,,,,,,,,,
Khan Saab,2026-04-04 13:19 UTC,8758789,,,,,,,,,,,,,,
YUNA,2026-04-04 13:19 UTC,670616,,,,,,,,,,,,,,
Ullah,2026-04-04 13:19 UTC,64295,,,,,,,,,,,,,,
AQUAFINNA,2026-04-04 13:19 UTC,11428,,,,,,,,,,,,,,
Reble,2026-04-04 13:19 UTC,10705599,,,,,,,,,,,,,,
Nine Vicious,2026-04-04 13:19 UTC,959455,,,,,,,,,,,,,,
Duskydemise archive,2026-04-04 13:19 UTC,174469,,,,,,,,,,,,,,
A2ANTI,2026-04-04 13:19 UTC,1285231,,,,,,,,,,,,,,
Swizz Beatz,2026-04-04 13:19 UTC,1001241,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-04 13:19 UTC,37905,,,,,,,,,,,,,,
Tiffany Day,2026-04-04 13:19 UTC,761640,,,,,,,,,,,,,,
MIKE,2026-04-04 13:19 UTC,824243,,,,,,,,,,,,,,
SURF GANG,2026-04-04 13:19 UTC,558197,,,,,,,,,,,,,,
EMJIE,2026-04-04 13:19 UTC,110091,,,,,,,,,,,,,,
Dale Move,2026-04-04 13:19 UTC,141393,,,,,,,,,,,,,,
The Long Faces,2026-04-04 13:19 UTC,2433675,,,,,,,,,,,,,,
Dante,2026-04-04 13:19 UTC,152749,,,,,,,,,,,,,,
Bolaget,2026-04-04 13:19 UTC,1081071,,,,,,,,,,,,,,
JULIETT,2026-04-04 13:19 UTC,510441,,,,,,,,,,,,,,
Dubioza Kolektive,2026-04-04 13:19 UTC,339384,,,,,,,,,,,,,,
Mr Dutt,2026-04-04 13:19 UTC,944868,,,,,,,,,,,,,,
Zycan,2026-04-04 13:19 UTC,826360,,,,,,,,,,,,,,
Maya Engen,2026-04-04 13:19 UTC,75147,,,,,,,,,,,,,,
Girl Scout,2026-04-04 13:39 UTC,360121,,,,,,,,,,,,,,
King Kylie,2026-04-04 13:39 UTC,2192425,,,,,,,,,,,,,,
Andre Troutman,2026-04-04 13:39 UTC,4932431,,,,,,,,,,,,,,
Ye,2026-04-04 13:39 UTC,10176307,,,,,,,,,,,,,,
STEREO,2026-04-04 13:39 UTC,1318818,,,,,,,,,,,,,,
Canyon,2026-04-04 13:39 UTC,41108,,,,,,,,,,,,,,
Lightris,2026-04-04 13:39 UTC,638688,,,,,,,,,,,,,,
Leni Woess,2026-04-04 13:39 UTC,806417,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-04 13:39 UTC,2068876,,,,,,,,,,,,,,
Banjaare,2026-04-04 13:39 UTC,12491334,,,,,,,,,,,,,,
Corridos del Rey,2026-04-04 13:39 UTC,709727,,,,,,,,,,,,,,
YBRE,2026-04-04 13:39 UTC,913877,,,,,,,,,,,,,,
Temper City,2026-04-04 13:39 UTC,4882599,,,,,,,,,,,,,,
Bausa,2026-04-04 13:39 UTC,3581421,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-04 13:39 UTC,1248662,,,,,,,,,,,,,,
Bryan Countach,2026-04-04 13:39 UTC,179250,,,,,,,,,,,,,,
Harrd Luck,2026-04-04 13:39 UTC,127242,,,,,,,,,,,,,,
Aiyana-Lee,2026-04-04 13:39 UTC,1266131,,,,,,,,,,,,,,
Stopthis,2026-04-04 13:39 UTC,50271,,,,,,,,,,,,,,
$t3PPA,2026-04-04 13:39 UTC,65632,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-04 13:39 UTC,434011,,,,,,,,,,,,,,
Slayr,2026-04-04 13:39 UTC,1108540,,,,,,,,,,,,,,
twentythree,2026-04-04 13:39 UTC,1173030,,,,,,,,,,,,,,
Will Sass,2026-04-04 13:39 UTC,637394,,,,,,,,,,,,,,
FIFA Sound,2026-04-04 13:39 UTC,1884331,,,,,,,,,,,,,,
Joy Rhodes,2026-04-04 13:39 UTC,342451,,,,,,,,,,,,,,
Yonusa,2026-04-04 13:39 UTC,223799,,,,,,,,,,,,,,
Duygu Edis,2026-04-04 13:39 UTC,1793563,,,,,,,,,,,,,,
13dge,2026-04-04 13:39 UTC,3605,,,,,,,,,,,,,,
girl_irl,2026-04-04 13:39 UTC,118981,,,,,,,,,,,,,,
Indigo De Souza,2026-04-04 13:39 UTC,1521791,,,,,,,,,,,,,,
Lamb,2026-04-04 13:39 UTC,358814,,,,,,,,,,,,,,
Dean Turnley,2026-04-04 13:39 UTC,1032947,,,,,,,,,,,,,,
M!LK,2026-04-04 13:39 UTC,2588293,,,,,,,,,,,,,,
gnawvs,2026-04-04 13:39 UTC,1362,,,,,,,,,,,,,,
Tom Did It,2026-04-04 13:39 UTC,918274,,,,,,,,,,,,,,
Daniel Žižka,2026-04-04 13:39 UTC,153444,,,,,,,,,,,,,,
Crystalo,2026-04-04 13:39 UTC,371763,,,,,,,,,,,,,,
F3miii,2026-04-04 13:39 UTC,1455852,,,,,,,,,,,,,,
TXKUMOON,2026-04-04 13:39 UTC,400241,,,,,,,,,,,,,,
North West,2026-04-04 13:39 UTC,594161,,,,,,,,,,,,,,
Maphra,2026-04-04 13:39 UTC,1191946,,,,,,,,,,,,,,
Tom Right,2026-04-04 13:39 UTC,635759,,,,,,,,,,,,,,
Nickatnite,2026-04-04 13:39 UTC,2374,,,,,,,,,,,,,,
Warren Roob,2026-04-04 13:39 UTC,559911,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-04 13:39 UTC,1151812,,,,,,,,,,,,,,
Valter Nilsson,2026-04-04 13:39 UTC,205714,,,,,,,,,,,,,,
Delara,2026-04-04 13:39 UTC,778219,,,,,,,,,,,,,,
Fcukers,2026-04-04 13:39 UTC,2109280,,,,,,,,,,,,,,
M4IA,2026-04-04 13:39 UTC,159198,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-04 13:39 UTC,303471,,,,,,,,,,,,,,
marquitos,2026-04-04 13:39 UTC,655387,,,,,,,,,,,,,,
Sreemani,2026-04-04 13:39 UTC,1233128,,,,,,,,,,,,,,
dunderjeppe,2026-04-04 13:39 UTC,21293,,,,,,,,,,,,,,
Khan Saab,2026-04-04 13:39 UTC,9173806,,,,,,,,,,,,,,
YUNA,2026-04-04 13:39 UTC,723821,,,,,,,,,,,,,,
Ullah,2026-04-04 13:39 UTC,66364,,,,,,,,,,,,,,
AQUAFINNA,2026-04-04 13:39 UTC,11428,,,,,,,,,,,,,,
Reble,2026-04-04 13:39 UTC,11046196,,,,,,,,,,,,,,
Nine Vicious,2026-04-04 13:39 UTC,995711,,,,,,,,,,,,,,
Duskydemise archive,2026-04-04 13:39 UTC,190377,,,,,,,,,,,,,,
A2ANTI,2026-04-04 13:39 UTC,1332655,,,,,,,,,,,,,,
Swizz Beatz,2026-04-04 13:39 UTC,1001241,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-04 13:39 UTC,37905,,,,,,,,,,,,,,
Tiffany Day,2026-04-04 13:39 UTC,786653,,,,,,,,,,,,,,
MIKE,2026-04-04 13:39 UTC,850387,,,,,,,,,,,,,,
SURF GANG,2026-04-04 13:39 UTC,611000,,,,,,,,,,,,,,
EMJIE,2026-04-04 13:39 UTC,119548,,,,,,,,,,,,,,
Dale Move,2026-04-04 13:39 UTC,152629,,,,,,,,,,,,,,
The Long Faces,2026-04-04 13:39 UTC,2572616,,,,,,,,,,,,,,
Dante,2026-04-04 13:39 UTC,226090,,,,,,,,,,,,,,
Bolaget,2026-04-04 13:39 UTC,1107532,,,,,,,,,,,,,,
JULIETT,2026-04-04 13:39 UTC,498453,,,,,,,,,,,,,,
Dubioza Kolektive,2026-04-04 13:39 UTC,368713,,,,,,,,,,,,,,
Mr Dutt,2026-04-04 13:39 UTC,1018920,,,,,,,,,,,,,,
Zycan,2026-04-04 13:39 UTC,944903,,,,,,,,,,,,,,
Maya Engen,2026-04-04 13:39 UTC,75114,,,,,,,,,,,,,,
Maviler,2026-04-04 13:39 UTC,754767,,,,,,,,,,,,,,
Donda,2026-04-04 13:39 UTC,1697465,,,,,,,,,,,,,,
STELLA LEFTY,2026-04-04 13:39 UTC,2694142,,,,,,,,,,,,,,
Girl Scout,2026-04-04 14:07 UTC,344902,,,,,,,,,,,,,,
King Kylie,2026-04-04 14:07 UTC,2234836,,,,,,,,,,,,,,
Andre Troutman,2026-04-04 14:07 UTC,5780845,,,,,,,,,,,,,,
Ye,2026-04-04 14:07 UTC,11646305,,,,,,,,,,,,,,
STEREO,2026-04-04 14:07 UTC,1362664,,,,,,,,,,,,,,
Canyon,2026-04-04 14:07 UTC,42052,,,,,,,,,,,,,,
Lightris,2026-04-04 14:07 UTC,653961,,,,,,,,,,,,,,
Leni Woess,2026-04-04 14:07 UTC,823420,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-04 14:07 UTC,2146247,,,,,,,,,,,,,,
Banjaare,2026-04-04 14:07 UTC,12903823,,,,,,,,,,,,,,
Corridos del Rey,2026-04-04 14:07 UTC,744281,,,,,,,,,,,,,,
YBRE,2026-04-04 14:07 UTC,935234,,,,,,,,,,,,,,
Temper City,2026-04-04 14:07 UTC,5026194,,,,,,,,,,,,,,
Bausa,2026-04-04 14:07 UTC,3619544,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-04 14:07 UTC,1335319,,,,,,,,,,,,,,
Bryan Countach,2026-04-04 14:07 UTC,188806,,,,,,,,,,,,,,
Harrd Luck,2026-04-04 14:07 UTC,136005,,,,,,,,,,,,,,
Aiyana-Lee,2026-04-04 14:07 UTC,1283306,,,,,,,,,,,,,,
Stopthis,2026-04-04 14:07 UTC,51133,,,,,,,,,,,,,,
$t3PPA,2026-04-04 14:07 UTC,71984,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-04 14:07 UTC,484065,,,,,,,,,,,,,,
Slayr,2026-04-04 14:07 UTC,1123208,,,,,,,,,,,,,,
twentythree,2026-04-04 14:07 UTC,1199095,,,,,,,,,,,,,,
Will Sass,2026-04-04 14:07 UTC,656357,,,,,,,,,,,,,,
FIFA Sound,2026-04-04 14:07 UTC,1996095,,,,,,,,,,,,,,
Joy Rhodes,2026-04-04 14:07 UTC,348663,,,,,,,,,,,,,,
Yonusa,2026-04-04 14:07 UTC,235201,,,,,,,,,,,,,,
Duygu Edis,2026-04-04 14:07 UTC,1921531,,,,,,,,,,,,,,
13dge,2026-04-04 14:07 UTC,3731,,,,,,,,,,,,,,
girl_irl,2026-04-04 14:07 UTC,121942,,,,,,,,,,,,,,
Indigo De Souza,2026-04-04 14:07 UTC,1548052,,,,,,,,,,,,,,
Lamb,2026-04-04 14:07 UTC,368585,,,,,,,,,,,,,,
Dean Turnley,2026-04-04 14:07 UTC,1095794,,,,,,,,,,,,,,
M!LK,2026-04-04 14:07 UTC,2596446,,,,,,,,,,,,,,
gnawvs,2026-04-04 14:07 UTC,1362,,,,,,,,,,,,,,
Tom Did It,2026-04-04 14:07 UTC,918274,,,,,,,,,,,,,,
Daniel Žižka,2026-04-04 14:07 UTC,157139,,,,,,,,,,,,,,
Crystalo,2026-04-04 14:07 UTC,388128,,,,,,,,,,,,,,
F3miii,2026-04-04 14:07 UTC,1455852,,,,,,,,,,,,,,
TXKUMOON,2026-04-04 14:07 UTC,416640,,,,,,,,,,,,,,
North West,2026-04-04 14:07 UTC,587599,,,,,,,,,,,,,,
Maphra,2026-04-04 14:07 UTC,1200863,,,,,,,,,,,,,,
Tom Right,2026-04-04 14:07 UTC,660291,,,,,,,,,,,,,,
Nickatnite,2026-04-04 14:07 UTC,2374,,,,,,,,,,,,,,
Warren Roob,2026-04-04 14:07 UTC,559911,,,,,,,,,,,,,,
Angine de Poitrine,2026-04-04 14:07 UTC,1151812,,,,,,,,,,,,,,
Valter Nilsson,2026-04-04 14:07 UTC,205714,,,,,,,,,,,,,,
Delara,2026-04-04 14:07 UTC,778219,,,,,,,,,,,,,,
Fcukers,2026-04-04 14:07 UTC,2109280,,,,,,,,,,,,,,
M4IA,2026-04-04 14:07 UTC,159198,,,,,,,,,,,,,,
MAGIC SOUND WOLF,2026-04-04 14:07 UTC,313909,,,,,,,,,,,,,,
marquitos,2026-04-04 14:07 UTC,679533,,,,,,,,,,,,,,
Sreemani,2026-04-04 14:07 UTC,1313975,,,,,,,,,,,,,,
dunderjeppe,2026-04-04 14:07 UTC,22572,,,,,,,,,,,,,,
Khan Saab,2026-04-04 14:07 UTC,9173806,,,,,,,,,,,,,,
YUNA,2026-04-04 14:07 UTC,723821,,,,,,,,,,,,,,
Ullah,2026-04-04 14:07 UTC,66364,,,,,,,,,,,,,,
AQUAFINNA,2026-04-04 14:07 UTC,12336,,,,,,,,,,,,,,
Reble,2026-04-04 14:07 UTC,11046196,,,,,,,,,,,,,,
Nine Vicious,2026-04-04 14:07 UTC,995711,,,,,,,,,,,,,,
Duskydemise archive,2026-04-04 14:07 UTC,190377,,,,,,,,,,,,,,
A2ANTI,2026-04-04 14:07 UTC,1332655,,,,,,,,,,,,,,
Swizz Beatz,2026-04-04 14:07 UTC,1040448,,,,,,,,,,,,,,
Slim Jxmmy,2026-04-04 14:07 UTC,38003,,,,,,,,,,,,,,
Tiffany Day,2026-04-04 14:07 UTC,786653,,,,,,,,,,,,,,
MIKE,2026-04-04 14:07 UTC,850387,,,,,,,,,,,,,,
SURF GANG,2026-04-04 14:07 UTC,611000,,,,,,,,,,,,,,
EMJIE,2026-04-04 14:07 UTC,119548,,,,,,,,,,,,,,
Dale Move,2026-04-04 14:07 UTC,152629,,,,,,,,,,,,,,
The Long Faces,2026-04-04 14:07 UTC,2572616,,,,,,,,,,,,,,
Dante,2026-04-04 14:07 UTC,226090,,,,,,,,,,,,,,
Bolaget,2026-04-04 14:07 UTC,1107532,,,,,,,,,,,,,,
JULIETT,2026-04-04 14:07 UTC,498453,,,,,,,,,,,,,,
Dubioza Kolektive,2026-04-04 14:07 UTC,368713,,,,,,,,,,,,,,
Mr Dutt,2026-04-04 14:07 UTC,1018920,,,,,,,,,,,,,,
Zycan,2026-04-04 14:07 UTC,944903,,,,,,,,,,,,,,
Maya Engen,2026-04-04 14:07 UTC,75114,,,,,,,,,,,,,,
Maviler,2026-04-04 14:07 UTC,754767,,,,,,,,,,,,,,
Donda,2026-04-04 14:07 UTC,1697465,,,,,,,,,,,,,,
STELLA LEFTY,2026-04-04 14:07 UTC,2694142,,,,,,,,,,,,,,
Girl Scout,2026-04-04 23:02 UTC,344902,,,,,,,,,,,,,,
King Kylie,2026-04-04 23:02 UTC,2234836,,,,,,,,,,,,,,
Andre Troutman,2026-04-04 23:02 UTC,5780845,,,,,,,,,,,,,,
Ye,2026-04-04 23:02 UTC,11646305,,,,,,,,,,,,,,
STEREO,2026-04-04 23:02 UTC,1362664,,,,,,,,,,,,,,
Canyon,2026-04-04 23:02 UTC,42052,,,,,,,,,,,,,,
Lightris,2026-04-04 23:02 UTC,653961,,,,,,,,,,,,,,
Leni Woess,2026-04-04 23:02 UTC,823420,,,,,,,,,,,,,,
Vaibhav Gupta,2026-04-04 23:02 UTC,2146247,,,,,,,,,,,,,,
Banjaare,2026-04-04 23:02 UTC,12903823,,,,,,,,,,,,,,
Corridos del Rey,2026-04-04 23:02 UTC,744281,,,,,,,,,,,,,,
YBRE,2026-04-04 23:02 UTC,935234,,,,,,,,,,,,,,
Temper City,2026-04-04 23:02 UTC,5026194,,,,,,,,,,,,,,
Bausa,2026-04-04 23:02 UTC,3619544,,,,,,,,,,,,,,
Sons of Yusuf,2026-04-04 23:02 UTC,1335319,,,,,,,,,,,,,,
Bryan Countach,2026-04-04 23:02 UTC,188806,,,,,,,,,,,,,,
Harrd Luck,2026-04-04 23:02 UTC,136005,,,,,,,,,,,,,,
Aiyana-Lee,2026-04-04 23:02 UTC,1283306,,,,,,,,,,,,,,
Stopthis,2026-04-04 23:02 UTC,51133,,,,,,,,,,,,,,
$t3PPA,2026-04-04 23:02 UTC,71984,,,,,,,,,,,,,,
girlsweetvoiced,2026-04-04 23:02 UTC,484065,,,,,,,,,,,,,,
Slayr,2026-04-04 23:02 UTC,1123208,,,,,,,,,,,,,,
twentythree,2026-04-04 23:02 UTC,1199095,,,,,,,,,,,,,,
Will Sass,2026-04-04 23:02 UTC,656357,,,,,,,,,,,,,,
FIFA Sound,2026-04-04 23:02 UTC,1996095,,,,,,,,,,,,,,
Joy Rhodes,2026-04-04 23:02 UTC,348663,,,,,,,,,,,,,,
Yonusa,2026-04-04 23:02 UTC,235201,,,,,,,,,,,,,,
Duygu Edis,2026-04-04 23:02 UTC,1921531,,,,,,,,,,,,,,
13dge,2026-04-04 23:02 UTC,3731,,,,,,,,,,,,,,
girl_irl,2026-04-04 23:02 UTC,121942,,,,,,,,,,,,,,
Indigo De Souza,2026-04-04 23:02 UTC,1548052,,,,,,,,,,,,,,
Lamb,2026-04-04 23:02 UTC,368585,,,,,,,,,,,,,,
Dean Turnley,2026-04-04 23:02 UTC,1095794,,,,,,,,,,,,,,
M!LK,2026-04-04 23:02 UTC,2596446,,,,,,,,,,,,,,
gnawvs,2026-04-04 23:02 UTC,1362,,,,,,,,,,,,,,
Tom Did It,2026-04-04 23:02 UTC,918274,,,,,,,,,,,,,,
Daniel Žižka,2026-04-04 23:02 UTC,157139,,,,,,,,,,,,,,
Crystalo,2026-04-04 23:02 UTC,388128,,,,,,,,,,,,,,
F3miii,2026-04-04 23:02 UTC,1455852,,,,,,,,,,,,,,
